unicode	char	group	level	ids	strokes	pinyin	stroke_seq	radical	freq	basic
U+9211	鈑	1	二级〔繁〕	⿰金反	12	bǎn	341124313354	金（釒）	0	0
U+9214	鈔	1	一级〔繁〕	⿰金少	12	chāo	341124312343	金（釒）	25	0
U+9215	鈕	1	一级〔繁〕	⿰金丑	12	niǔ	341124315211	金（釒）	18	0
U+921E	鈞	1	一级〔繁〕	⿰金匀	12	jūn	341124313541	金（釒）	5	0
U+9223	鈣	1	一级〔繁〕	⿰金丐	12	gài	341124311215	金（釒）	0	0
U+9225	鈥	1	三级〔繁〕	⿰金火	12	huǒ	341124314334	金（釒）	0	0
U+9226	鈦	1	二级〔繁〕	⿰金太	12	tài	341124311344	金（釒）	2	0
U+9227	鈧	1	三级〔繁〕	⿰金亢	12	kàng	341124314135	金（釒）	0	0
U+9245	鉅	1	三级〔繁〕	⿰金巨	12	jù	341124311515	金（釒）	6	0
U+958B	開	1	一级〔繁〕	⿵門开	12	kāi	251125111132	門	2749	0
U+958C	閌	1	三级〔繁〕	⿵門亢	12	kàng	251125114135	門	0	0
U+958E	閎	1	二级〔繁〕	⿵門厷	12	hóng	251125111354	門	0	0
U+958F	閏	1	一级〔繁〕	⿵門王	12	rùn	251125111121	門	1	0
U+9591	閑	1	一级〔繁〕	⿵門木	12	xián	251125111234	門	38	0
U+9593	間	1	一级〔繁〕	⿵門日	12	jiān	251125112511	門	1772	0
U+9594	閔	1	二级〔繁〕	⿵門文	12	mǐn	251125114134	門	1	0
U+9691	隑	1	三级〔繁〕	⿰阝豈	12	gài	522521251431	阜（阝，在左）	0	0
U+9695	隕	1	一级〔繁〕	⿰阝員	12	yǔn	522512511134	阜（阝，在左）	7	0
U+96F2	雲	1	一级〔繁〕	⿱雨云	12	yún	145244441154	雨	1171	0
U+97CC	韌	1	一级〔繁〕	⿰韋刃	12	rèn	521251152534	韋	6	0
U+9805	項	1	一级〔繁〕	⿰工頁	12	xiàng	121132511134	頁	55	0
U+9806	順	1	一级〔繁〕	⿰川頁	12	shùn	322132511134	頁	176	0
U+9807	頇	1	二级〔繁〕	⿰干頁	12	hān	112132511134	頁	2	0
U+9808	須	1	一级〔繁〕	⿰彡頁	12	xū	333132511134	頁	137	0
U+98E9	飩	1	二级〔繁〕	⿰飠屯	12	tún	344511541525	食（饣飠）	0	0
U+98EA	飪	1	二级〔繁〕	⿰飠壬	12	rèn	344511543121	食（饣飠）	0	0
U+98EB	飫	1	二级〔繁〕	⿰飠夭	12	yù	344511543134	食（饣飠）	2	0
U+98ED	飭	1	二级〔繁〕	⿰飠⿱𠂉力	12	chì	344511543153	食（饣飠）	0	0
U+98EF	飯	1	一级〔繁〕	⿰飠反	12	fàn	344511543354	食（饣飠）	191	0
U+98F2	飲	1	一级〔繁〕	⿰飠欠	12	yǐn	344511543534	食（饣飠）	52	0
U+99AD	馭	1	二级〔繁〕	⿰馬又	12	yù	121125444454	馬	2	0
U+99AE	馮	1	一级〔繁〕	⿰冫馬	12	féng	411211254444	馬	2	0
U+396E	㥮	1	二级〔繁〕	⿰忄芻	13	zhòu	4423552335523	心（忄⺗）	0	0
U+4E82	亂	1	一级〔繁〕	⿰𤔔乚	13	luàn	3443542554545	乙（乚）	375	0
U+50AD	傭	1	一级〔繁〕	⿰亻庸	13	yōng	3241351125112	人（亻）	76	0
U+50B3	傳	1	一级〔繁〕	⿰亻專	13	chuán	3212511214124	人（亻）	737	0
U+50B4	傴	1	二级〔繁〕	⿰亻區	13	yǔ	3212512512515	人（亻）	0	0
U+50B5	債	1	一级〔繁〕	⿰亻責	13	zhài	3211212511134	人（亻）	20	0
U+50B7	傷	1	一级〔繁〕	⿰亻𬀷	13	shāng	3231251113533	人（亻）	515	0
U+50BE	傾	1	一级〔繁〕	⿰亻頃	13	qīng	3215132511134	人（亻）	63	0
U+50C2	僂	1	二级〔繁〕	⿰亻婁	13	lóu	3225112512531	人（亻）	0	0
U+50C5	僅	1	一级〔繁〕	⿰亻堇	13	jǐn	3212212511121	人（亻）	81	0
U+50C9	僉	1	二级〔繁〕	⿳亼吅从	13	qiān	3412512513434	人（亻）	1	0
U+52E2	勢	1	一级〔繁〕	⿱埶力	13	shì	1213412135453	力	315	0
U+52E3	勣	1	三级〔繁〕	⿰責力	13	jī	1121251113453	力	595	0
U+532F	匯	1	一级〔繁〕	⿷匚淮	13	huì	1441324111215	匚	24	0
U+55C6	嗆	1	一级〔繁〕	⿰口倉	13	qiāng	2513445113251	口	18	0
U+55C7	嗇	1	二级〔繁〕	⿱⿻土从回	13	sè	1234341252511	口	3	0
U+55CA	嗊	1	三级〔繁〕	⿰口貢	13	hǒng	2511212511134	口	1	0
U+55CE	嗎	1	一级〔繁〕	⿰口馬	13	ma	2511211254444	口	1731	0
U+55DA	嗚	1	一级〔繁〕	⿰口烏	13	wū	2513251154444	口	32	0
U+55E9	嗩	1	二级〔繁〕	⿰口𧴪	13	suǒ	2512432511134	口	4	0
U+55F6	嗶	1	二级〔繁〕	⿰口畢	13	bì	2512511122112	口	19	0
U+5629	嘩	1	一级〔繁〕	⿰口華	13	huā	2511221122112	口	17	0
U+5712	園	1	一级〔繁〕	⿴囗袁	13	yuán	2512125132341	囗	345	0
U+5713	圓	1	一级〔繁〕	⿴囗員	13	yuán	2525125111341	囗	123	0
U+584B	塋	1	二级〔繁〕	⿱𤇾土	13	yíng	4334433445121	土	1	0
U+584F	塏	1	三级〔繁〕	⿰土豈	13	kǎi	1212521251431	土	0	0
U+5852	塒	1	二级〔繁〕	⿰土時	13	shí	1212511121124	土	0	0
U+5857	塗	1	一级〔繁〕	⿱涂土	13	tú	4413411234121	土	25	0
U+5862	塢	1	二级〔繁〕	⿰土烏	13	wù	1213251154444	土	0	0
U+5864	塤	1	二级〔繁〕	⿰土員	13	xūn	1212512511134	土	1	0
U+58FC	壼	1	三级〔繁〕	⿳士冖亞	13	kǔn	1214512155121	士	8	0
U+5922	夢	1	一级〔繁〕	⿳𦭝冖夕	13	mèng	1222522145354	夕	847	0
U+5ABD	媽	1	一级〔繁〕	⿰女馬	13	mā	5311211254444	女	237	0
U+5E79	幹	1	一级〔繁〕	⿰𠦝𫢉	13	gàn	1225111234112	干	287	0
U+5F59	彙	1	一级〔繁〕	⿳彑冖果	13	huì	5514525111234	彐（彑⺕）	22	0
U+611B	愛	1	一级〔繁〕	⿱⿱爫冖𢖻	13	ài	3443454544354	心（忄⺗）	905	0
U+6134	愴	1	二级〔繁〕	⿰忄倉	13	chuàng	4423445113251	心（忄⺗）	0	0
U+6137	愷	1	二级〔繁〕	⿰忄豈	13	kǎi	4422521251431	心（忄⺗）	2	0
U+613E	愾	1	二级〔繁〕	⿰忄氣	13	kài	4423115431234	心（忄⺗）	1	0
U+640D	損	1	一级〔繁〕	⿰扌員	13	sǔn	1212512511134	手（扌龵）	80	0
U+6417	搗	1	一级〔繁〕	⿰扌島	13	dǎo	1213251115252	手（扌龵）	22	0
U+6436	搶	1	一级〔繁〕	⿰扌倉	13	qiǎng	1213445113251	手（扌龵）	99	0
U+6688	暈	1	一级〔繁〕	⿱日軍	13	yūn	2511451251112	日	51	0
U+6689	暉	1	三级〔繁〕	⿰日軍	13	huī	2511451251112	日	4	0
U+6690	暐	1	三级〔繁〕	⿰日韋	13	wěi	2511521251152	日	46	0
U+6698	暘	1	二级〔繁〕	⿰日昜	13	yáng	2511251113533	日	5	0
U+6703	會	1	一级〔繁〕	⿱亼𭥴	13	huì	3412524312511	曰	4241	0
U+694A	楊	1	一级〔繁〕	⿰木昜	13	yáng	1234251113533	木	99	0
U+6953	楓	1	一级〔繁〕	⿰木風	13	fēng	1234353251214	木	28	0
U+6968	楨	1	二级〔繁〕	⿰木貞	13	zhēn	1234212511134	木	0	0
U+696D	業	1	一级〔繁〕	⿱业𦍎	13	yè	2243143111234	木	200	0
U+6B72	歲	1	一级〔繁〕	⿱止⿵戌𣥂	13	suì	2121131233534	止	184	0
U+6E96	準	1	一级〔繁〕	⿱淮十	13	zhǔn	4413241112112	水（氵氺）	370	0
U+6E9D	溝	1	一级〔繁〕	⿰氵冓	13	gōu	4411122125211	水（氵氺）	46	0
U+6EAE	溮	1	三级〔繁〕	⿰氵師	13	shī	4413251511252	水（氵氺）	0	0
U+6EB3	溳	1	三级〔繁〕	⿰氵員	13	yún	4412512511134	水（氵氺）	1	0
U+6EC4	滄	1	一级〔繁〕	⿰氵倉	13	cāng	4413445113251	水（氵氺）	21	0
U+6EC5	滅	1	一级〔繁〕	⿰氵烕	13	miè	4411314334534	水（氵氺）	344	0
U+6ECC	滌	1	一级〔繁〕	⿰氵條	13	dí	4413223541234	水（氵氺）	5	0
U+6F23	漣	1	二级〔繁〕	⿰氵連	13	lián	4411251112454	水（氵氺）	8	0
U+7149	煉	1	一级〔繁〕	⿰火柬	13	liàn	4334125431234	火（灬）	92	0
U+7152	煒	1	二级〔繁〕	⿰火韋	13	wěi	4334521251152	火（灬）	2	0
U+7162	煢	1	二级〔繁〕	⿱𤇾卂	13	qióng	4334433445512	火（灬）	0	0
U+7169	煩	1	一级〔繁〕	⿰火頁	13	fán	4334132511134	火（灬）	187	0
U+716C	煬	1	二级〔繁〕	⿰火昜	13	yáng	4334251113533	火（灬）	3	0
U+733B	猻	1	二级〔繁〕	⿰犭孫	13	sūn	3535213554234	犬（犭）	1	0
U+7341	獁	1	二级〔繁〕	⿰犭馬	13	mà	3531211254444	犬（犭）	0	0
U+7345	獅	1	一级〔繁〕	⿰犭師	13	shī	3533251511252	犬（犭）	37	0
U+743F	琿	1	二级〔繁〕	⿰王軍	13	hún	1121451251112	玉(𤣩)	0	0
U+744B	瑋	1	二级〔繁〕	⿰王韋	13	wěi	1121521251152	玉(𤣩)	15	0
U+7452	瑒	1	三级〔繁〕	⿰王昜	13	chàng	1121251113533	玉(𤣩)	35	0
U+7576	當	1	一级〔繁〕	⿱𫩠田	13	dāng	2434525125121	田	1614	0
U+76DE	盞	1	一级〔繁〕	⿱戔皿	13	zhǎn	1534153425221	皿	11	0
U+775E	睞	1	一级〔繁〕	⿰目來	13	lài	2511112343434	目	6	0
U+798E	禎	1	二级〔繁〕	⿰礻貞	13	zhēn	4524212511134	示（⺬礻）	78	0
U+7995	禕	1	二级〔繁〕	⿰礻韋	13	yī	4524521251152	示（⺬礻）	2	0
U+7AA9	窩	1	一级〔繁〕	⿱穴咼	13	wō	4453425525251	穴	32	0
U+7AEA	竪	1	一级〔繁〕	⿱臤立	13	shù	1251255441431	立	2	0
U+7B67	筧	1	二级〔繁〕	⿱竹見	13	jiǎn	3143142511135	竹（⺮）	1	0
U+7BC0	節	1	一级〔繁〕	⿱竹即	13	jié	3143145115452	竹（⺮）	139	0
U+7D79	絹	1	一级〔繁〕	⿰糹肙	13	juàn	5544442512511	糸（糹）	7	0
U+7D7A	絺	1	三级〔繁〕	⿰糹希	13	chī	5544443413252	糸（糹）	91	0
U+7D83	綃	1	二级〔繁〕	⿰糹肖	13	xiāo	5544442432511	糸（糹）	2	0
U+7D84	綄	1	三级〔繁〕	⿰糹完	13	huán	5544444451135	糸（糹）	3	0
U+7D86	綆	1	二级〔繁〕	⿰糹更	13	gěng	5544441251134	糸（糹）	1	0
U+7D88	綈	1	二级〔繁〕	⿰糹弟	13	tí	5544444351523	糸（糹）	0	0
U+7D89	綉	1	一级〔繁〕	⿰糹秀	13	tòu	5544443123453	糸（糹）	12	0
U+7D8C	綌	1	三级〔繁〕	⿰糹谷	13	xì	5544443434251	糸（糹）	1	0
U+7D8F	綏	1	二级〔繁〕	⿰糹妥	13	suī	5544443443531	糸（糹）	0	0
U+7D93	經	1	一级〔繁〕	⿰糹巠	13	jīng	5544441555121	糸（糹）	3418	0
U+7FA5	羥	1	二级〔繁〕	⿰羊巠	13	qiǎng	4311131555121	羊	2	0
U+7FA9	義	1	一级〔繁〕	⿱𦍌我	13	yì	4311213121534	羊	342	0
U+8056	聖	1	一级〔繁〕	⿱𦔻王	13	shèng	1221112511121	耳	376	0
U+8085	肅	1	一级〔繁〕	肅	13	sù	5112322151512	聿（⺻）	58	0
U+8166	腦	1	一级〔繁〕	⿰月𡿺	13	nǎo	3511555325341	肉（⺼）	376	0
U+816B	腫	1	一级〔繁〕	⿰月重	13	zhǒng	3511312511211	肉（⺼）	12	0
U+8178	腸	1	一级〔繁〕	⿰月昜	13	cháng	3511251113533	肉（⺼）	23	0
U+8207	與	1	一级〔繁〕	⿶⿳𦥑一八⿹②丿	13	yǔ	3211152511134	臼(𦥑)	1215	0
U+8493	蒓	1	二级〔繁〕	⿱艹純	13	chún	1225544441525	艸（艹）	0	0
U+8494	蒔	1	二级〔繁〕	⿱艹時	13	shí	1222511121124	艸（艹）	2	0
U+84BC	蒼	1	一级〔繁〕	⿱艹倉	13	cāng	1223445113251	艸（艹）	123	0
U+84C0	蓀	1	二级〔繁〕	⿱艹孫	13	sūn	1225213554234	艸（艹）	0	0
U+84CB	蓋	1	一级〔繁〕	⿱艹盍	13	gài	1221215425221	艸（艹）	137	0
U+84EE	蓮	1	一级〔繁〕	⿱艹連	13	lián	1221251112454	艸（艹）	94	0
U+84FD	蓽	1	二级〔繁〕	⿱艹畢	13	bì	1222511122112	艸（艹）	2	0
U+852D	蔭	1	一级〔繁〕	⿱艹陰	13	yīn	1225234451154	艸（艹）	36	0
U+865C	虜	1	一级〔繁〕	⿸虍男	13	lǔ	2153152512153	虍	7	0
U+865F	號	1	一级〔繁〕	⿰号虎	13	hào	2511521531535	虍	235	0
U+86FA	蛺	1	二级〔繁〕	⿰虫夾	13	jiá	2512141343434	虫	1	0
U+8706	蜆	1	二级〔繁〕	⿰虫見	13	xiàn	2512142511135	虫	0	0
U+88CA	裊	1	二级〔繁〕	⿹⑦衣	13	niǎo	3251115413534	衣（衤）	6	0
U+88CF	裏	1	一级〔繁〕	⿳亠里𧘇	13	lǐ	4125112113534	衣（衤）	886	0
U+88DD	裝	1	一级〔繁〕	⿱壯衣	13	zhuāng	5213121413534	衣（衤）	779	0
U+8A61	詡	1	二级〔繁〕	⿰言羽	13	xǔ	4111251541541	言（訁）	1	0
U+8A62	詢	1	一级〔繁〕	⿰言旬	13	xún	4111251352511	言（訁）	31	0
U+8A63	詣	1	二级〔繁〕	⿰言旨	13	yì	4111251352511	言（訁）	1	0
U+8A66	試	1	一级〔繁〕	⿰言式	13	shì	4111251112154	言（訁）	280	0
U+8A69	詩	1	一级〔繁〕	⿰言寺	13	shī	4111251121124	言（訁）	136	0
U+8A6A	詪	1	三级〔繁〕	⿰言艮	13	hěn	4111251511534	言（訁）	0	0
U+8A6B	詫	1	二级〔繁〕	⿰言宅	13	chà	4111251445315	言（訁）	2	0
U+8A6C	詬	1	二级〔繁〕	⿰言后	13	gòu	4111251331251	言（訁）	0	0
U+8A6D	詭	1	一级〔繁〕	⿰言危	13	guǐ	4111251351355	言（訁）	98	0
U+8A6E	詮	1	二级〔繁〕	⿰言全	13	quán	4111251341121	言（訁）	0	0
U+8A70	詰	1	二级〔繁〕	⿰言吉	13	jié	4111251121251	言（訁）	5	0
U+8A71	話	1	一级〔繁〕	⿰言舌	13	huà	4111251312251	言（訁）	1771	0
U+8A72	該	1	一级〔繁〕	⿰言亥	13	gāi	4111251415334	言（訁）	854	0
U+8A73	詳	1	一级〔繁〕	⿰言羊	13	xiáng	4111251431112	言（訁）	36	0
U+8A75	詵	1	二级〔繁〕	⿰言先	13	shēn	4111251312135	言（訁）	0	0
U+8A77	詷	1	三级〔繁〕	⿰言同	13	tóng	4111251251251	言（訁）	2	0
U+8A7C	詼	1	二级〔繁〕	⿰言灰	13	huī	4111251134334	言（訁）	1	0
U+8A7F	詿	1	二级〔繁〕	⿰言圭	13	guà	4111251121121	言（訁）	0	0
U+8A84	誄	1	二级〔繁〕	⿰言耒	13	lěi	4111251111234	言（訁）	216	0
U+8A85	誅	1	二级〔繁〕	⿰言朱	13	zhū	4111251311234	言（訁）	30	0
U+8A86	誆	1	二级〔繁〕	⿰言匡	13	kuāng	4111251111215	言（訁）	5	0
U+8A87	誇	1	一级〔繁〕	⿰言夸	13	kuā	4111251134115	言（訁）	24	0
U+8A95	誕	1	一级〔繁〕	⿰言延	13	dàn	4111251321554	言（訁）	24	0
U+8AA0	誠	1	一级〔繁〕	⿰言成	13	chéng	4111251135534	言（訁）	5	0
U+8ACD	諍	1	二级〔繁〕	⿰言争	13	zhèng	4111251355112	言（訁）	1	0
U+8CB2	貲	1	三级〔繁〕	⿱此貝	13	zī	2121352511134	貝	3	0
U+8CC2	賂	1	一级〔繁〕	⿰貝各	13	lù	2511134354251	貝	3	0
U+8CC3	賃	1	一级〔繁〕	⿱任貝	13	lìn	3231212511134	貝	0	0
U+8CC4	賄	1	一级〔繁〕	⿰貝有	13	huì	2511134132511	貝	3	0
U+8CC5	賅	1	二级〔繁〕	⿰貝亥	13	gāi	2511134415334	貝	0	0
U+8CC7	資	1	一级〔繁〕	⿱次貝	13	zī	4135342511134	貝	122	0
U+8CC8	賈	1	一级〔繁〕	⿱覀貝	13	jiǎ	1252212511134	貝	3	0
U+8CCA	賊	1	一级〔繁〕	⿰貝戎	13	zéi	2511134113534	貝	22	0
U+8EFE	軾	1	二级〔繁〕	⿰車式	13	shì	1251112112154	車	0	0
U+8F03	較	1	一级〔繁〕	⿰車交	13	jiào	1251112413434	車	316	0
U+8F04	輄	1	三级〔繁〕	⿰車光	13	guāng	1251112243135	車	0	0
U+8F05	輅	1	二级〔繁〕	⿰車各	13	lù	1251112354251	車	3	0
U+8F07	輇	1	三级〔繁〕	⿰車全	13	quán	1251112341121	車	0	0
U+8F08	輈	1	三级〔繁〕	⿰車舟	13	zhōu	1251112335414	車	1	0
U+8F09	載	1	一级〔繁〕	⿹𢦏車	13	zài	1211251112534	車	93	0
U+8F0A	輊	1	二级〔繁〕	⿰車至	13	zhì	1251112154121	車	0	0
U+8F0B	輋	1	三级〔繁〕	⿳山大車	13	shē	2521341251112	車	0	0
U+8FB2	農	1	一级〔繁〕	⿱曲辰	13	nóng	2512211311534	辰	61	0
U+905C	遜	1	一级〔繁〕	⿺辶孫	13	xùn	5213554234454	辵（⻍辶）	17	0
U+905E	遞	1	一级〔繁〕	⿺辶虒	13	dì	3321531535454	辵（⻍辶）	80	0
U+9060	遠	1	一级〔繁〕	⿺辶袁	13	yuǎn	1212513234454	辵（⻍辶）	670	0
U+922E	鈮	1	二级〔繁〕	⿰金尼	13	nǐ	3411243151335	金（釒）	0	0
U+9230	鈰	1	二级〔繁〕	⿰金市	13	shì	3411243141252	金（釒）	1	0
U+9234	鈴	1	一级〔繁〕	⿰金令	13	líng	3411243134454	金（釒）	60	0
U+9237	鈷	1	二级〔繁〕	⿰金古	13	gǔ	3411243112251	金（釒）	0	0
U+9238	鈸	1	二级〔繁〕	⿰金犮	13	bó	3411243113544	金（釒）	1	0
U+9239	鈹	1	二级〔繁〕	⿰金皮	13	pī	3411243153254	金（釒）	0	0
U+923A	鈺	1	二级〔繁〕	⿰金玉	13	yù	3411243111214	金（釒）	95	0
U+923E	鈾	1	二级〔繁〕	⿰金由	13	yóu	3411243125121	金（釒）	1	0
U+923F	鈿	1	二级〔繁〕	⿰金田	13	tián	3411243125121	金（釒）	6	0
U+9240	鉀	1	一级〔繁〕	⿰金甲	13	jiǎ	3411243125112	金（釒）	1	0
U+9248	鉈	1	二级〔繁〕	⿰金它	13	shī	3411243144535	金（釒）	0	0
U+9249	鉉	1	二级〔繁〕	⿰金玄	13	xuàn	3411243141554	金（釒）	0	0
U+924A	鉊	1	三级〔繁〕	⿰金召	13	zhāo	3411243153251	金（釒）	2	0
U+924D	鉍	1	二级〔繁〕	⿰金必	13	bì	3411243145434	金（釒）	0	0
U+9251	鉑	1	二级〔繁〕	⿰金白	13	bó	3411243132511	金（釒）	0	0
U+9255	鉕	1	三级〔繁〕	⿰金叵	13	pō	3411243112515	金（釒）	0	0
U+9257	鉗	1	一级〔繁〕	⿰金甘	13	qián	3411243112211	金（釒）	4	0
U+925A	鉚	1	二级〔繁〕	⿰金卯	13	mǎo	3411243135352	金（釒）	2	0
U+925B	鉛	1	一级〔繁〕	⿰金⿱𠘧口	13	qiān	3411243135251	金（釒）	3	0
U+925E	鉞	1	二级〔繁〕	⿰金戉	13	yuè	3411243115534	金（釒）	2	0
U+9262	鉢	1	二级〔繁〕	⿰金本	13	bō	3411243112341	金（釒）	0	0
U+9265	鉥	1	三级〔繁〕	⿰金术	13	shù	3411243112344	金（釒）	9	0
U+9266	鉦	1	二级〔繁〕	⿰金正	13	zhēng	3411243112121	金（釒）	0	0
U+9267	鉧	1	三级〔繁〕	⿰金母	13	mǔ	3411243155414	金（釒）	0	0
U+926C	鉬	1	二级〔繁〕	⿰金目	13	mù	3411243125111	金（釒）	0	0
U+926D	鉭	1	二级〔繁〕	⿰金旦	13	tǎn	3411243125111	金（釒）	0	0
U+926E	鉮	1	三级〔繁〕	⿰金申	13	huán	3411243125112	金（釒）	0	0
U+9598	閘	1	一级〔繁〕	⿵門甲	13	zhá	2511251125112	門	4	0
U+969B	際	1	一级〔繁〕	⿰阝祭	13	jì	5235445411234	阜（阝，在左）	100	0
U+96FB	電	1	一级〔繁〕	⿱雨⿻日乚	13	diàn	1452444425115	雨	477	0
U+980A	頊	1	二级〔繁〕	⿰王頁	13	xū	1121132511134	頁	0	0
U+980C	頌	1	一级〔繁〕	⿰公頁	13	sòng	3454132511134	頁	14	0
U+980D	頍	1	三级〔繁〕	⿰支頁	13	kuǐ	1254132511134	頁	1	0
U+980E	頎	1	二级〔繁〕	⿰斤頁	13	qí	3312132511134	頁	0	0
U+980F	頏	1	二级〔繁〕	⿰亢頁	13	háng	4135132511134	頁	0	0
U+9810	預	1	一级〔繁〕	⿰予頁	13	yù	5452132511134	頁	124	0
U+9811	頑	1	一级〔繁〕	⿰元頁	13	wán	1135132511134	頁	26	0
U+9812	頒	1	一级〔繁〕	⿰分頁	13	bān	3453132511134	頁	14	0
U+9813	頓	1	一级〔繁〕	⿰屯頁	13	dùn	1525132511134	頁	136	0
U+98F4	飴	1	二级〔繁〕	⿰飠台	13	yí	3445115454251	食（饣飠）	1	0
U+98FC	飼	1	一级〔繁〕	⿰飠司	13	sì	3445115451251	食（饣飠）	24	0
U+98FD	飽	1	一级〔繁〕	⿰飠包	13	bǎo	3445115435515	食（饣飠）	32	0
U+98FE	飾	1	一级〔繁〕	⿰飠⿱𠂉巾	13	shì	3445115431252	食（饣飠）	47	0
U+98FF	飿	1	三级〔繁〕	⿰飠出	13	duò	3445115452252	食（饣飠）	0	0
U+99B1	馱	1	一级〔繁〕	⿰馬大	13	tuó	1211254444134	馬	7	0
U+99B3	馳	1	一级〔繁〕	⿰馬也	13	chí	1211254444525	馬	28	0
U+99B4	馴	1	一级〔繁〕	⿰馬川	13	xún	1211254444322	馬	8	0
U+9AAF	骯	1	一级〔繁〕	⿰骨亢	13	āng	2554525114135	骨	127	0
U+9B5B	魛	1	三级〔繁〕	⿰魚刀	13	dāo	3525121444453	魚	3	0
U+9CE9	鳩	1	二级〔繁〕	⿰九鳥	13	jiū	3532511154444	鳥	3	0
U+9EFD	黽	1	二级〔繁〕	黽	13	miǎn	2511251211511	黽	4	0
U+50D1	僑	1	一级〔繁〕	⿰亻喬	14	qiáo	32313425125251	人（亻）	3	0
U+50D5	僕	1	一级〔繁〕	⿰亻菐	14	pú	32224314311134	人（亻）	11	0
U+50DE	僞	1	一级〔繁〕	⿰亻爲	14	wěi	32344335554444	人（亻）	5	0
U+50E4	僤	1	三级〔繁〕	⿰亻單	14	dàn	32251251251112	人（亻）	3	0
U+50E5	僥	1	一级〔繁〕	⿰亻堯	14	jiǎo	32121121121135	人（亻）	9	0
U+50E8	僨	1	二级〔繁〕	⿰亻賁	14	fèn	32121222511134	人（亻）	0	0
U+5283	劃	1	一级〔繁〕	⿰畫刂	14	huà	51112125121122	刀（刂）	120	0
U+52E9	勩	1	三级〔繁〕	⿰貰力	14	yì	12215251113453	力	0	0
U+52F1	勱	1	二级〔繁〕	⿰萬力	14	mài	12225112521453	力	0	0
U+5331	匱	1	二级〔繁〕	⿷匚貴	14	guì	12512125111345	匚	2	0
U+53AD	厭	1	一级〔繁〕	⿸厂猒	14	yàn	13251125111344	厂	100	0
U+53B2	厲	1	一级〔繁〕	⿸厂萬	14	lì	13122251125214	厂	197	0
U+5606	嘆	1	一级〔繁〕	⿰口⿱廿⿻口夫	14	tàn	25112212511134	口	208	0
U+560D	嘍	1	二级〔繁〕	⿰口婁	14	lóu	25125112512531	口	31	0
U+5614	嘔	1	一级〔繁〕	⿰口區	14	ǒu	25112512512515	口	11	0
U+5616	嘖	1	二级〔繁〕	⿰口責	14	zé	25111212511134	口	24	0
U+5617	嘗	1	一级〔繁〕	⿱𫩠旨	14	cháng	24345251352511	口	76	0
U+561C	嘜	1	二级〔繁〕	⿰口麥	14	mà	25112343434354	口	0	0
U+5716	圖	1	一级〔繁〕	⿴囗啚	14	tú	25251122525111	囗	133	0
U+5718	團	1	一级〔繁〕	⿴囗專	14	tuán	25125112141241	囗	485	0
U+5875	塵	1	一级〔繁〕	⿸鹿土	14	chén	41352211535121	土	154	0
U+5878	塸	1	三级〔繁〕	⿰土區	14	ōu	12112512512515	土	0	0
U+5879	塹	1	二级〔繁〕	⿱斬土	14	qiàn	12511123312121	土	10	0
U+587F	塿	1	三级〔繁〕	⿰土婁	14	lǒu	12125112512531	土	6	0
U+588A	墊	1	一级〔繁〕	⿱執土	14	diàn	12143112354121	土	13	0
U+589C	墜	1	一级〔繁〕	⿱隊土	14	zhuì	52431353334121	土	89	0
U+58AE	墮	1	一级〔繁〕	⿱隋土	14	duò	52131212511121	土	75	0
U+58FD	壽	1	一级〔繁〕	⿳⿳士乛工一吋	14	shòu	12151211251124	士	19	0
U+5969	奩	1	二级〔繁〕	⿱大區	14	lián	13412512512515	大	1	0
U+596A	奪	1	一级〔繁〕	⿱奞寸	14	duó	13432411121124	大	43	0
U+596C	奬	1	一级〔繁〕	⿱將大	14	jiǎng	52133544124134	大	2	0
U+5AD7	嫗	1	二级〔繁〕	⿰女區	14	yù	53112512512515	女	0	0
U+5BE2	寢	1	一级〔繁〕	⿱宀𭷆	14	qǐn	44552135114554	宀	65	0
U+5BE6	實	1	一级〔繁〕	⿱宀貫	14	shí	44555212511134	宀	1083	0
U+5BE7	寧	1	一级〔繁〕	⿱寍丁	14	níng	44545442522112	宀	94	0
U+5BEC	寬	1	一级〔繁〕	⿱宀萈	14	kuān	44512225111354	宀	86	0
U+5C0D	對	1	一级〔繁〕	⿰⿱业𦍌寸	14	duì	22431431121124	寸	3081	0
U+5C62	屢	1	一级〔繁〕	⿸尸婁	14	lǚ	51325112512531	尸	2	0
U+5D7D	嵽	1	三级〔繁〕	⿰山帶	14	dié	25213221545252	山	0	0
U+5D81	嶁	1	二级〔繁〕	⿰山婁	14	lǒu	25225112512531	山	0	0
U+5D84	嶄	1	一级〔繁〕	⿱山斬	14	zhǎn	25212511123312	山	3	0
U+5D87	嶇	1	一级〔繁〕	⿰山區	14	qū	25212512512515	山	2	0
U+5DF0	巰	1	二级〔繁〕	⿰巠㐬	14	qiú	15551214154325	工	0	0
U+5E57	幗	1	二级〔繁〕	⿰巾國	14	guó	25225125115341	巾	1	0
U+5E58	幘	1	二级〔繁〕	⿰巾責	14	zé	25211212511134	巾	0	0
U+5E63	幣	1	一级〔繁〕	⿱敝巾	14	bì	43252343134252	巾	113	0
U+5ECE	廎	1	三级〔繁〕	⿸广頃	14	qǐng	41315132511134	广	0	0
U+5EE3	廣	1	一级〔繁〕	⿸广黄	14	guǎng	41312212512134	广	131	0
U+5F44	彄	1	三级〔繁〕	⿰弓區	14	kōu	51512512512515	弓	1	0
